@RELATION auto-sklearn_FEATURE_VALUES

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE DatasetRatio NUMERIC
@ATTRIBUTE InverseDatasetRatio NUMERIC
@ATTRIBUTE KurtosisMax NUMERIC
@ATTRIBUTE KurtosisMean NUMERIC
@ATTRIBUTE KurtosisMin NUMERIC
@ATTRIBUTE KurtosisSTD NUMERIC
@ATTRIBUTE LogDatasetRatio NUMERIC
@ATTRIBUTE LogInverseDatasetRatio NUMERIC
@ATTRIBUTE LogNumberOfFeatures NUMERIC
@ATTRIBUTE LogNumberOfInstances NUMERIC
@ATTRIBUTE NumberOfCategoricalFeatures NUMERIC
@ATTRIBUTE NumberOfFeatures NUMERIC
@ATTRIBUTE NumberOfFeaturesWithMissingValues NUMERIC
@ATTRIBUTE NumberOfInstances NUMERIC
@ATTRIBUTE NumberOfInstancesWithMissingValues NUMERIC
@ATTRIBUTE NumberOfMissingValues NUMERIC
@ATTRIBUTE NumberOfNumericFeatures NUMERIC
@ATTRIBUTE PercentageOfFeaturesWithMissingValues NUMERIC
@ATTRIBUTE PercentageOfInstancesWithMissingValues NUMERIC
@ATTRIBUTE PercentageOfMissingValues NUMERIC
@ATTRIBUTE RatioNominalToNumerical NUMERIC
@ATTRIBUTE RatioNumericalToNominal NUMERIC
@ATTRIBUTE SkewnessMax NUMERIC
@ATTRIBUTE SkewnessMean NUMERIC
@ATTRIBUTE SkewnessMin NUMERIC
@ATTRIBUTE SkewnessSTD NUMERIC
@ATTRIBUTE SymbolsMax NUMERIC
@ATTRIBUTE SymbolsMean NUMERIC
@ATTRIBUTE SymbolsMin NUMERIC
@ATTRIBUTE SymbolsSTD NUMERIC
@ATTRIBUTE SymbolsSum NUMERIC

@DATA
laser,1.0,0.006006006006006006,166.5,1.4772920608520508,1.1097864508628845,0.8929319381713867,0.22520529405036976,-5.1149953094204985,5.1149953094204985,1.3862943611198906,6.501289670540389,0.0,4.0,0.0,666.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.2958744764328003,1.203918993473053,1.137304425239563,0.05811758349370547,0.0,0.0,0.0,0.0,0.0
lev,1.0,0.005970149253731343,167.5,-1.0142050947654304,-1.1514148703691378,-1.2266958951950073,0.08249598962169181,-5.120983351265121,5.120983351265121,1.3862943611198906,6.507277712385012,0.0,4.0,0.0,670.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.23320777714252472,0.024646559715620242,-0.144044890999794,0.1349192158159849,0.0,0.0,0.0,0.0,0.0
mauna-loa-atmospheric-co2,1.0,0.004024144869215292,248.5,1.0932970707513912,-1.092586250624314,-3.0,1.2994366187078341,-5.5154428455366835,5.5154428455366835,1.791759469228055,7.307202314764738,1.0,6.0,0.0,1491.0,0.0,0.0,5.0,0.0,0.0,0.0,0.2,5.0,0.046899654533479676,-0.252410808642922,-1.225937058644487,0.4879640032181431,1.0,1.0,1.0,0.0,1.0
medical_charges_nominal,1.0,0.00010068281252860307,9932.181818181818,237.92271260272733,56.0453807294739,-3.0,32.36248685705334,-9.203535452761528,9.203535452761528,2.3978952727983707,11.601430725559899,8.0,11.0,0.0,109254.0,0.0,0.0,3.0,0.0,0.0,0.0,2.6666666666666665,0.375,9.81028988624563,7.04301411150571,-1.347987363727141,2.565634215472262,3286.0,1894.625,51.0,1407.3971487732238,15157.0
mercedes_benz_greener_manufacturing,1.0,0.13328606876993973,7.502659574468085,2816.00035460993,223.36850787580804,-1.9987928061098796,551.4946927737361,-2.015257567612102,2.015257567612102,5.929589143389895,7.944846711001996,8.0,376.0,0.0,2821.0,0.0,0.0,368.0,0.0,0.0,0.0,0.021739130434782608,46.0,53.08484109997816,8.761508192089634,-37.51667242002471,12.19034380465761,47.0,23.375,3.0,14.44764254125911,187.0
meta,1.0,0.059322033898305086,16.857142857142858,24.53508771929824,14.090134569578133,-1.4759992219642868,7.452797236445304,-2.8247744754103516,2.8247744754103516,3.044522437723423,5.869296913133774,2.0,21.0,3.0,354.0,174.0,332.0,19.0,0.14285714285714285,0.4915254237288136,0.04465967177831585,0.10526315789473684,9.5,5.151221963699316,3.6180814479567456,-2.063432903588344,1.626718744725867,24.0,23.0,22.0,1.0,46.0
moneyball,1.0,0.01694915254237288,59.0,821.0012121212121,35.010779860855415,-1.999413641054508,104.58552613402667,-4.07753744390572,4.07753744390572,2.6390573296152584,6.716594773520978,6.0,14.0,4.0,826.0,750.0,2410.0,8.0,0.2857142857142857,0.9079903147699758,0.20840539605672778,0.75,1.3333333333333333,28.687997701499,4.337624677114915,-1.4830785712387453,4.221862667579706,39.0,10.5,2.0,12.945398152754258,63.0
mtp,1.0,0.06773977196512408,14.762376237623762,1673.3963288315704,69.14830056211376,-0.35266947746276855,231.67147638039356,-2.692081797923479,2.692081797923479,5.308267697401205,8.000349495324684,0.0,202.0,0.0,2982.0,0.0,0.0,202.0,0.0,0.0,0.0,0.0,0.0,37.09181594848633,2.1700365713032164,-34.54707717895508,6.667202311031737,0.0,0.0,0.0,0.0,0.0
mv,1.0,0.0003660992128866923,2731.5,3.4816912977907375,-0.7592433645049184,-1.8227262816479857,1.213389720488915,-7.912606187835772,7.912606187835772,2.302585092994046,10.215191280829819,3.0,10.0,0.0,27315.0,0.0,0.0,7.0,0.0,0.0,0.0,0.42857142857142855,2.3333333333333335,2.341301197580255,0.25278415364909984,-1.1503665614454281,0.8889507381743015,3.0,2.3333333333333335,2.0,0.4714045207910317,7.0
newfuelcar,1.0,0.0007008286267881437,1426.8823529411766,1356.4534912109375,84.8567631149279,-1.2505145072937012,318.2067786202376,-7.263247170449005,7.263247170449005,2.833213344056216,10.096460514505221,0.0,17.0,1.0,24257.0,6045.0,6045.0,17.0,0.058823529411764705,0.2492064146431958,0.014659200861364458,0.0,0.0,21.540067672729492,1.9165367691688624,-0.7968658804893494,5.228975088867916,0.0,0.0,0.0,0.0,0.0
no2,1.0,0.020895522388059702,47.857142857142854,4.864174842834473,0.1541280746459961,-1.681478500366211,2.0655123551094055,-3.868220382769753,3.868220382769753,1.9459101490553132,5.814130531825066,0.0,7.0,0.0,335.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.7851552367210388,-0.12099513624395643,-1.2801672220230103,0.663757071552367,0.0,0.0,0.0,0.0,0.0
nyc-taxi-green-dec-2016,1.0,4.6173973270399915e-05,21657.222222222223,389825.0000025647,8560.608757186277,-1.9884671798156968,56835.94058264097,-9.983094267742864,9.983094267742864,2.8903717578961645,12.873466025639027,9.0,18.0,0.0,389830.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,1.0,624.3612736249449,19.316889427073612,-27.168419610514654,90.45823743728924,259.0,56.22222222222222,2.0,99.63129559394676,506.0
onlinenewspopularity,1.0,0.00225886604924328,442.7,26519.37607394309,1427.9258445599141,-3.0,5761.7618704437,-6.092892339738095,6.092892339738095,4.0943445622221,10.187236901960196,1.0,60.0,0.0,26562.0,0.0,0.0,59.0,0.0,0.0,0.0,0.01694915254237288,59.0,162.79603184170176,11.724816771410902,-4.570533879879624,35.42007140914747,26562.0,26562.0,26562.0,0.0,26562.0
pm10,1.0,0.020895522388059702,47.857142857142854,3.8565502166748047,0.12266666668403126,-1.6996160745620728,1.747338255272011,-3.868220382769753,3.868220382769753,1.9459101490553132,5.814130531825066,0.0,7.0,0.0,335.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.8761269450187683,0.11072600446641445,-0.8456894755363464,0.4928083450129611,0.0,0.0,0.0,0.0,0.0
pol,1.0,0.004776119402985075,209.375,144.54284202030877,34.871250235269045,-0.07489538192749023,37.07437769914572,-5.3441269025793305,5.3441269025793305,3.871201010907891,9.215327913487222,0.0,48.0,0.0,10050.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,11.551305770874023,4.784504286371744,0.32439759373664856,2.9413762297345953,0.0,0.0,0.0,0.0,0.0
pollen,1.0,0.0015509887553315238,644.75,-0.032305002212524414,-0.17214679718017578,-0.35466694831848145,0.11628231361522351,-6.468862644761455,6.468862644761455,1.3862943611198906,7.8551570058813445,0.0,4.0,0.0,2579.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.12729980051517487,0.009836716926656663,-0.16229106485843658,0.11042664871228001,0.0,0.0,0.0,0.0,0.0
puma32h,1.0,0.005829841501184187,171.53125,-1.166994333267212,-1.1966125443577766,-1.2248785495758057,0.015814908209271714,-5.1447654657501625,5.1447654657501625,3.4657359027997265,8.610501368549889,0.0,32.0,0.0,5489.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.04202616587281227,0.0009222433636750793,-0.02785256691277027,0.015949568520565133,0.0,0.0,0.0,0.0,0.0
puma8nh,1.0,0.0014574603752960467,686.125,-1.1829525232315063,-1.196894571185112,-1.212108850479126,0.008263880029020867,-6.531059826870053,6.531059826870053,2.0794415416798357,8.610501368549889,0.0,8.0,0.0,5489.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.04570005461573601,-0.0064552060212008655,-0.031133590266108513,0.021604194896195243,0.0,0.0,0.0,0.0,0.0
qsar-tid-100852,1.0,2.0439121756487024,0.4892578125,-2.0,-2.5466143277723257,-3.0,0.4978223623405583,0.7148657045145882,-0.7148657045145883,6.931471805599453,6.2166061010848646,0.0,1024.0,0.0,501.0,0.0,0.0,1024.0,0.0,0.0,0.0,0.0,0.0,1.0,0.10206084396467124,-1.0,0.6655593559983161,0.0,0.0,0.0,0.0,0.0
qsar-tid-10475,1.0,1.4819102749638204,0.6748046875,-2.0,-2.5680705190989226,-3.0,0.49534473291799835,0.39333198183178314,-0.3933319818317832,6.931471805599453,6.53813982376767,0.0,1024.0,0.0,691.0,0.0,0.0,1024.0,0.0,0.0,0.0,0.0,0.0,1.0,0.12047012732615084,-1.0,0.6460777269981518,0.0,0.0,0.0,0.0,0.0
qsar-tid-10502,1.0,0.9385884509624198,1.0654296875,-2.0,-2.568023833167825,-3.0,0.49535114628024834,-0.06337818023361769,0.06337818023361773,6.931471805599453,6.994849985833071,0.0,1024.0,0.0,1091.0,0.0,0.0,1024.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.09831181727904667,-1.0,0.6498545632797127,0.0,0.0,0.0,0.0,0.0
qsar-tid-10809,1.0,2.6666666666666665,0.375,-2.0,-2.7371601208459215,-3.0,0.4401761886794287,0.9808292530117262,-0.9808292530117262,6.931471805599453,5.950642552587727,0.0,1024.0,0.0,384.0,0.0,0.0,1024.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0513595166163142,-1.0,0.5101000678367109,0.0,0.0,0.0,0.0,0.0
qsar-tid-10980,1.0,0.2650103519668737,3.7734375,-2.0,-2.3056640625,-3.0,0.4606881194430741,-1.3279863897329554,1.3279863897329556,6.931471805599453,8.259458195332408,0.0,1024.0,0.0,3864.0,0.0,0.0,1024.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0302734375,-1.0,0.8327181134585302,0.0,0.0,0.0,0.0,0.0
qsar-tid-11,1.0,0.2661122661122661,3.7578125,-2.0,-2.333984375,-3.0,0.4716341932640798,-1.323837006186144,1.323837006186144,6.931471805599453,8.255308811785596,0.0,1024.0,0.0,3848.0,0.0,0.0,1024.0,0.0,0.0,0.0,0.0,0.0,1.0,0.001953125,-1.0,0.8160954664147659,0.0,0.0,0.0,0.0,0.0
qsar-tid-11626,1.0,3.011764705882353,0.33203125,-2.0,-2.720314033366045,-3.0,0.44884488044533294,1.102526187989246,-1.102526187989246,6.931471805599453,5.8289456176102075,0.0,1024.0,0.0,340.0,0.0,0.0,1024.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03434739941118744,-1.0,0.5277368878405632,0.0,0.0,0.0,0.0,0.0
qsar-tid-12569,1.0,1.7152428810720268,0.5830078125,-2.0,-2.625,-3.0,0.4841229182759271,0.539554692206851,-0.539554692206851,6.931471805599453,6.391917113392602,0.0,1024.0,0.0,597.0,0.0,0.0,1024.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0389344262295082,-1.0,0.6111334637001798,0.0,0.0,0.0,0.0,0.0
qsar-tid-12947,1.0,1.186558516801854,0.8427734375,-2.0,-2.46484375,-3.0,0.4987625066962607,0.17105711451602512,-0.17105711451602515,6.931471805599453,6.760414691083428,0.0,1024.0,0.0,863.0,0.0,0.0,1024.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05078125,-1.0,0.7297790861955675,0.0,0.0,0.0,0.0,0.0
qsar-tid-12968,1.0,2.2857142857142856,0.4375,-2.0,-2.546626984126984,-3.0,0.4978211770819136,0.8266785731844679,-0.8266785731844679,6.931471805599453,6.104793232414985,0.0,1024.0,0.0,448.0,0.0,0.0,1024.0,0.0,0.0,0.0,0.0,0.0,1.0,0.008928571428571428,-1.0,0.6732705967775964,0.0,0.0,0.0,0.0,0.0
qsar-tid-163,1.0,0.59465737514518,1.681640625,-2.0,-2.473529411764706,-3.0,0.49929881629989625,-0.519769879388223,0.519769879388223,6.931471805599453,7.451241684987676,0.0,1024.0,0.0,1722.0,0.0,0.0,1024.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0696078431372549,-1.0,0.7222363438716397,0.0,0.0,0.0,0.0,0.0
qsar-tid-72,1.0,0.2853957636566332,3.50390625,-2.0,-2.3662109375,-3.0,0.48176808399412585,-1.2538784175792337,1.2538784175792337,6.931471805599453,8.185350223178686,0.0,1024.0,0.0,3588.0,0.0,0.0,1024.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0029296875,-1.0,0.7961033095215422,0.0,0.0,0.0,0.0,0.0
quake,1.0,0.002054794520547945,486.6666666666667,11.286622047424316,3.2230947812398276,-0.8405795097351074,5.70183434048272,-6.187579426034272,6.187579426034272,1.0986122886681098,7.286191714702382,0.0,3.0,0.0,1460.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.3211071491241455,0.8455618818600973,-0.8466188311576843,1.7893630114868855,0.0,0.0,0.0,0.0,0.0
rainfall_bangladesh,1.0,0.0002672367717797969,3742.0,70.8647111635918,23.01436239306904,-1.126561345248539,13.162141552191684,-8.227375506834035,8.227375506834035,1.0986122886681098,9.325987795502144,2.0,3.0,0.0,11226.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.5,8.536082893434887,4.779792070544821,-0.10376140311278145,1.466013782807972,33.0,22.5,12.0,10.5,45.0
rmftsa_ladata,1.0,0.02932551319648094,34.1,1.4378666877746582,0.34758507345450046,-0.4994935989379883,0.6547091348872602,-3.529297384289471,3.529297384289471,2.302585092994046,5.831882477283517,0.0,10.0,0.0,341.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0970278978347778,0.5950936630368233,-0.5277696847915649,0.45453009619211887,0.0,0.0,0.0,0.0,0.0
seattlecrime6,1.0,0.00019954389965792473,5011.428571428572,142.4017888195401,39.07902262231268,-1.4193218483829848,26.546031686281445,-8.519476297430806,8.519476297430806,1.9459101490553132,10.46538644648612,5.0,7.0,2.0,35080.0,238.0,472.0,2.0,0.2857142857142857,0.006784492588369441,0.001922137155888581,2.5,0.4,12.01672953925235,5.982509386806198,-0.5048927759830687,2.297627111708732,127.0,52.2,6.0,42.46127647633783,261.0
sensory,1.0,0.02849740932642487,35.09090909090909,1.7228010159125056,-0.7841048542016763,-1.9990332975295384,1.055099276952362,-3.5579420966664603,3.5579420966664603,2.3978952727983707,5.955837369464831,11.0,11.0,0.0,386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92945614511253,0.930274160643709,-0.04145968249040012,0.5920178475662422,6.0,3.272727272727273,2.0,1.2128785512842122,36.0
socmob,1.0,0.0064516129032258064,155.0,34.6157861907555,11.285726905167703,-1.9985009993337775,5.850775584316327,-5.043425116919247,5.043425116919247,1.6094379124341003,6.652863029353347,4.0,5.0,0.0,775.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.25,5.170062934854295,3.4098735883140034,-0.06454972243679008,1.1853251876450355,17.0,9.5,2.0,7.5,38.0
space_ga,1.0,0.002881844380403458,347.0,0.779587984085083,0.4020814895629883,-0.6854970455169678,0.5170777124872318,-5.849324779946859,5.849324779946859,1.791759469228055,7.641084249174914,0.0,6.0,0.0,2082.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.5907860398292542,0.20161977348228297,-0.6979397535324097,0.45300401948579944,0.0,0.0,0.0,0.0,0.0
stock,1.0,0.0141287284144427,70.77777777777777,-0.08871078491210938,-0.7892051935195923,-1.2717610597610474,0.40523179635535694,-4.259545078235944,4.259545078235944,2.1972245773362196,6.456769655572163,0.0,9.0,0.0,637.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.7399179339408875,-0.032605528003639646,-0.6237466335296631,0.4504486202772485,0.0,0.0,0.0,0.0,0.0
stock_fardamento02,1.0,0.0014265335235378032,701.0,140.16878340902062,66.14841754995896,-0.944272336105866,33.75123918188305,-6.55250788703459,6.55250788703459,1.791759469228055,8.344267356262645,1.0,6.0,0.0,4206.0,0.0,0.0,5.0,0.0,0.0,0.0,0.2,5.0,9.73777605914056,6.720947788226778,-11.45913039384385,4.690517154764449,179.0,179.0,179.0,0.0,179.0
strikes,1.0,0.014319809069212411,69.83333333333333,1.9532437324523926,-0.07672266165415446,-1.189485788345337,1.2223761068762884,-4.246111450694083,4.246111450694083,1.791759469228055,6.037870919922137,0.0,6.0,0.0,419.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.2770659923553467,0.39048069979374606,-0.19444938004016876,0.6004479686029719,0.0,0.0,0.0,0.0,0.0
sulfur,1.0,0.0008882309400444115,1125.8333333333333,30.246055603027344,4.902260502179463,-0.9425153732299805,11.348710591629146,-7.026278781166244,7.026278781166244,1.791759469228055,8.818038250394299,0.0,6.0,0.0,6755.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.987879991531372,0.053339930872122444,-1.2457003593444824,1.4164464493609907,0.0,0.0,0.0,0.0,0.0
swd,1.0,0.014925373134328358,67.0,-1.0421091318130493,-1.3171965050756007,-1.9478612070414676,0.2553207112399933,-4.204692619390966,4.204692619390966,2.302585092994046,6.507277712385012,0.0,10.0,0.0,670.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.3454906940460205,0.013288853783160448,-0.36991047859191895,0.20915996092681793,0.0,0.0,0.0,0.0,0.0
titanic,1.0,0.007990867579908675,125.14285714285714,20.326412200927734,5.149415300101359,-1.6135905059792015,9.149839435222832,-4.829455941881078,4.829455941881078,1.9459101490553132,6.775366090936392,0.0,7.0,0.0,876.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3.857313632965088,1.1104097281183516,-1.157383918762207,1.7674448221233587,0.0,0.0,0.0,0.0,0.0
topo_2_1,1.0,0.04468335293129515,22.3796992481203,5948.003814221909,331.20121919603207,-0.14083242416381836,944.1569424969414,-3.108154264371691,3.108154264371691,5.583496308781699,8.69165057315339,0.0,266.0,0.0,5953.0,0.0,0.0,266.0,0.0,0.0,0.0,0.0,0.0,77.13628387451172,7.9744879030353895,-1.9663316011428833,14.865035651631588,0.0,0.0,0.0,0.0,0.0
treasury,1.0,0.021337126600284494,46.86666666666667,2.1139516830444336,0.00041313966115315753,-1.414808988571167,1.0501328496382105,-3.847306690708455,3.847306690708455,2.70805020110221,6.555356891810665,0.0,15.0,0.0,703.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,1.4060099124908447,0.6521822442611058,-0.2583279609680176,0.5625337539910829,0.0,0.0,0.0,0.0,0.0
visualizing_soil,1.0,0.000690846286701209,1447.5,-0.012963588920861913,-0.6770135137264324,-1.2541082940683845,0.4457112329586683,-7.277593209447151,7.277593209447151,1.3862943611198906,8.663887570567042,1.0,4.0,0.0,5790.0,0.0,0.0,3.0,0.0,0.0,0.0,0.3333333333333333,3.0,1.2182268308054987,0.15468673693883034,-1.2182268308054987,0.8016646962725861,2.0,2.0,2.0,0.0,2.0
weather_izmir,1.0,0.009193054136874362,108.77777777777777,56.3414192199707,10.46092032618835,-1.241750540316001,17.771215007398744,-4.689307065194291,4.689307065194291,2.1972245773362196,6.88653164253051,0.0,9.0,0.0,979.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,6.438809871673584,0.8128792039222188,-2.680898666381836,2.3398870539979697,0.0,0.0,0.0,0.0,0.0
wind,1.0,0.003178206583427923,314.64285714285717,1.317918300628662,0.005683834334760084,-1.2094976902008057,0.7052435264872242,-5.7514382087550215,5.7514382087550215,2.6390573296152584,8.39049553837028,0.0,14.0,0.0,4405.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.9522081017494202,0.4966645150977586,-0.010942818596959114,0.2804854858956802,0.0,0.0,0.0,0.0,0.0
wine_quality,1.0,0.002526992878474615,395.72727272727275,46.70746994018555,8.373788400129838,-0.5183994770050049,12.739313663779617,-5.980725268753927,5.980725268753927,2.3978952727983707,8.378620541552298,0.0,11.0,0.0,4353.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,5.152092933654785,1.4026757675138386,0.018229909241199493,1.335479008162307,0.0,0.0,0.0,0.0,0.0
yolanda,1.0,0.00037313432835820896,2680.0,145.91336059570312,26.6522782973137,0.5789691021515573,25.353051038031627,-7.893572073504902,7.893572073504902,4.605170185988092,12.498742259492994,0.0,100.0,0.0,268000.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,5.264714241027832,0.41624996583908797,-4.5640339851379395,1.7779055144908384,0.0,0.0,0.0,0.0,0.0
yprop_4_1,1.0,0.04216361498404166,23.717131474103585,5948.003814221909,523.2392017908669,-0.7986736297607422,1031.7799784191286,-3.1661976340216063,3.1661976340216063,5.5254529391317835,8.69165057315339,0.0,251.0,0.0,5953.0,0.0,0.0,251.0,0.0,0.0,0.0,0.0,0.0,77.13628387451172,14.03478249075486,-38.139488220214844,17.106257308100997,0.0,0.0,0.0,0.0,0.0
