@RELATION auto-sklearn_FEATURE_VALUES

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE ClassEntropy NUMERIC
@ATTRIBUTE ClassProbabilityMax NUMERIC
@ATTRIBUTE ClassProbabilityMean NUMERIC
@ATTRIBUTE ClassProbabilityMin NUMERIC
@ATTRIBUTE ClassProbabilitySTD NUMERIC
@ATTRIBUTE DatasetRatio NUMERIC
@ATTRIBUTE InverseDatasetRatio NUMERIC
@ATTRIBUTE KurtosisMax NUMERIC
@ATTRIBUTE KurtosisMean NUMERIC
@ATTRIBUTE KurtosisMin NUMERIC
@ATTRIBUTE KurtosisSTD NUMERIC
@ATTRIBUTE LogDatasetRatio NUMERIC
@ATTRIBUTE LogInverseDatasetRatio NUMERIC
@ATTRIBUTE LogNumberOfFeatures NUMERIC
@ATTRIBUTE LogNumberOfInstances NUMERIC
@ATTRIBUTE NumberOfCategoricalFeatures NUMERIC
@ATTRIBUTE NumberOfClasses NUMERIC
@ATTRIBUTE NumberOfFeatures NUMERIC
@ATTRIBUTE NumberOfFeaturesWithMissingValues NUMERIC
@ATTRIBUTE NumberOfInstances NUMERIC
@ATTRIBUTE NumberOfInstancesWithMissingValues NUMERIC
@ATTRIBUTE NumberOfMissingValues NUMERIC
@ATTRIBUTE NumberOfNumericFeatures NUMERIC
@ATTRIBUTE PercentageOfFeaturesWithMissingValues NUMERIC
@ATTRIBUTE PercentageOfInstancesWithMissingValues NUMERIC
@ATTRIBUTE PercentageOfMissingValues NUMERIC
@ATTRIBUTE RatioNominalToNumerical NUMERIC
@ATTRIBUTE RatioNumericalToNominal NUMERIC
@ATTRIBUTE SkewnessMax NUMERIC
@ATTRIBUTE SkewnessMean NUMERIC
@ATTRIBUTE SkewnessMin NUMERIC
@ATTRIBUTE SkewnessSTD NUMERIC
@ATTRIBUTE SymbolsMax NUMERIC
@ATTRIBUTE SymbolsMean NUMERIC
@ATTRIBUTE SymbolsMin NUMERIC
@ATTRIBUTE SymbolsSTD NUMERIC
@ATTRIBUTE SymbolsSum NUMERIC

@DATA
75119,1.0,0.2872164550638234,0.9498069498069498,0.5,0.05019305019305019,0.4498069498069498,10.555019305019306,0.09474165523548239,1029.621339946098,40.8427165357456,-1.083134412765503,94.24542531167924,2.3566015102914397,-2.3566015102914397,9.299723933110869,6.943122422819428,0.0,2.0,10935.0,0.0,1036.0,0.0,0.0,10935.0,0.0,0.0,0.0,0.0,0.0,32.10829544067383,3.77395517801211,0.020603761076927185,3.8745920857898524,0.0,0.0,0.0,0.0,0.0
75120,1.0,0.2403415077220775,0.9604247104247104,0.5,0.03957528957528957,0.46042471042471045,10.555019305019306,0.09474165523548239,1029.8629129259648,41.041569428490305,-0.7047939300537109,95.62737521363091,2.3566015102914397,-2.3566015102914397,9.299723933110869,6.943122422819428,0.0,2.0,10935.0,0.0,1036.0,0.0,0.0,10935.0,0.0,0.0,0.0,0.0,0.0,32.1138801574707,3.7781546650143536,-0.026257308200001717,3.8793730009100353,0.0,0.0,0.0,0.0,0.0
75121,1.0,0.266379433468784,0.9546332046332047,0.5,0.045366795366795366,0.4546332046332046,10.555019305019306,0.09474165523548239,1029.6402567290502,43.773042697241976,-0.8355803489685059,104.41279405218268,2.3566015102914397,-2.3566015102914397,9.299723933110869,6.943122422819428,0.0,2.0,10935.0,0.0,1036.0,0.0,0.0,10935.0,0.0,0.0,0.0,0.0,0.0,32.10872268676758,3.860356788624974,-0.1979689747095108,4.093435545503743,0.0,0.0,0.0,0.0,0.0
75123,1.0,1.5838173169544254,0.34941050375133975,0.3333333333333333,0.3168988924615934,0.013275213715711536,0.0028581636298678098,349.875,2.56860350243873,-0.10941447482072553,-1.7054785509664645,1.1681365447985153,-5.857575947835618,5.857575947835618,2.0794415416798357,7.937017489515454,1.0,3.0,8.0,0.0,2799.0,0.0,0.0,7.0,0.0,0.0,0.0,0.14285714285714285,7.0,0.8120693289662475,0.3321938783149319,-0.6392581075461572,0.5166976679139271,3.0,3.0,3.0,0.0,3.0
75124,1.0,0.5354020284512099,0.8778877887788779,0.5,0.12211221122112212,0.37788778877887785,0.005280528052805281,189.375,211.43321333838574,23.273074831396695,-1.9998884609837833,37.872072375112666,-5.243729176263634,5.243729176263634,2.772588722239781,8.016317898503415,9.0,2.0,16.0,0.0,3030.0,0.0,0.0,7.0,0.0,0.0,0.0,1.2857142857142858,0.7777777777777778,14.609353624934466,3.2426547147433804,-8.021745988886565,3.5816622869830983,12.0,4.888888888888889,2.0,3.871389197818744,44.0
75125,1.0,0.6915954349767796,0.8146718146718147,0.5,0.18532818532818532,0.3146718146718147,10.555019305019306,0.09474165523548239,1028.87890625,41.88556951258438,-0.9930458068847656,103.1008839706648,2.3566015102914397,-2.3566015102914397,9.299723933110869,6.943122422819428,0.0,2.0,10935.0,0.0,1036.0,0.0,0.0,10935.0,0.0,0.0,0.0,0.0,0.0,32.0909538269043,3.798612795102103,-0.01610216125845909,4.023511204940519,0.0,0.0,0.0,0.0,0.0
75126,1.0,0.5609221694381179,0.8687258687258688,0.5,0.13127413127413126,0.36872586872586877,10.555019305019306,0.09474165523548239,1027.2477997551334,43.77951022764785,-0.9706563949584961,104.050081286791,2.3566015102914397,-2.3566015102914397,9.299723933110869,6.943122422819428,0.0,2.0,10935.0,0.0,1036.0,0.0,0.0,10935.0,0.0,0.0,0.0,0.0,0.0,32.05398178100586,3.872345963249406,-0.049653809517621994,4.081590908616697,0.0,0.0,0.0,0.0,0.0
75127,1.0,0.9913110427624983,0.5548207323451038,0.5,0.4451792676548963,0.054820732345103734,1.9369816844546153e-05,51626.71428571428,90.38853182774923,39.02484445383538,-1.692374508722736,27.521429531527865,-10.85179453621495,10.85179453621495,1.9459101490553132,12.797704685270263,4.0,2.0,7.0,0.0,361387.0,0.0,0.0,3.0,0.0,0.0,0.0,1.3333333333333333,0.75,9.611895329629274,5.874652998287848,0.07318956709028183,2.542301377077304,293.0,152.5,7.0,140.0544536956965,610.0
75129,1.0,0.47860069237260844,0.8969465648854962,0.5,0.10305343511450382,0.3969465648854962,0.035305343511450385,28.324324324324323,874.6943359375,200.74873416428372,-1.4670060873031616,226.00026580605257,-3.343720952236763,3.343720952236763,3.6109179126442243,6.954638864880987,0.0,2.0,37.0,0.0,1048.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,28.65334701538086,9.790134735405445,-0.5605520009994507,7.871510990305141,0.0,0.0,0.0,0.0,0.0
75132,1.0,0.2627340087596361,0.9554600022741282,0.5,0.0445399977258718,0.4554600022741282,8.976821845993644e-06,111398.0,552221.3291513007,61369.394349543676,-1.0776849799907529,173542.3666199394,-11.620864652992793,11.620864652992793,2.1972245773362196,13.818089230329013,0.0,2.0,9.0,0.0,1002582.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,699.8046264648438,79.65387922028701,-0.8783500790596008,219.26970861919327,0.0,0.0,0.0,0.0,0.0
75133,1.0,0.06196793034754148,0.9927479110830837,0.5,0.007252088916916285,0.4927479110830837,0.0059908560618004095,166.92105263157896,3172.195935153465,738.8746638873332,-1.9686901569366455,876.1575683962798,-5.117520961907512,5.117520961907512,3.6375861597263857,8.755107121633896,0.0,2.0,38.0,0.0,6343.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,55.1995964050293,17.977441867519367,-2.015989065170288,15.510347839854242,0.0,0.0,0.0,0.0,0.0
75134,1.0,2.7114014307963017,0.330617344305929,0.09090909090909091,0.008419565984953421,0.09803422347388165,6.337307730610102e-05,15779.57142857143,1.201095305423931,-0.47589013671976427,-1.2019010921037323,0.8069070161555926,-9.666471434878414,9.666471434878414,1.9459101490553132,11.612381583933727,2.0,11.0,7.0,0.0,110457.0,0.0,0.0,5.0,0.0,0.0,0.0,0.4,2.5,1.7891605029800794,0.8742549561501323,-0.005658825639007724,0.6884019762781803,5.0,4.5,4.0,0.5,9.0
75139,1.0,0.9237674644832907,0.6610945273631841,0.5,0.3389054726368159,0.16109452736318408,0.004776119402985075,209.375,144.54284202030877,34.871250235269045,-0.07489538192749023,37.07437769914572,-5.3441269025793305,5.3441269025793305,3.871201010907891,9.215327913487222,0.0,2.0,48.0,0.0,10050.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,11.551305770874023,4.784504286371744,0.32439759373664856,2.9413762297345953,0.0,0.0,0.0,0.0,0.0
75141,1.0,0.97318555539627,0.5961012934960831,0.5,0.4038987065039169,0.0961012934960831,0.0014574603752960467,686.125,5.994620323181152,0.5273152384811959,-1.3756378144786194,2.9130838192894433,-6.531059826870053,6.531059826870053,2.0794415416798357,8.610501368549889,0.0,2.0,8.0,0.0,5489.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0594398975372314,0.4553816455008928,-0.365326851606369,0.9023827579789405,0.0,0.0,0.0,0.0,0.0
75142,1.0,0.9999998366087277,0.5002379644883763,0.5,0.4997620355116236,0.00023796448837634654,0.0003660992128866923,2731.5,-1.48943030834198,-1.551686882268986,-1.999910593032837,0.14956954983365164,-7.912606187835772,7.912606187835772,2.302585092994046,10.215191280829819,0.0,2.0,10.0,0.0,27315.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.012265032157301903,-0.00150359716208186,-0.014613804407417774,0.007474952587141453,0.0,0.0,0.0,0.0,0.0
75143,1.0,0.7891105695306428,0.7635359116022099,0.5,0.23646408839779007,0.2635359116022099,0.002578268876611418,387.85714285714283,73.55531311035156,16.68637976553081,-1.9872567653656006,27.129879511602553,-5.960637083312722,5.960637083312722,1.9459101490553132,7.906547232368036,0.0,2.0,7.0,0.0,2715.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.902724266052246,2.757092284304755,-0.14112046360969543,3.015080573813984,0.0,0.0,0.0,0.0,0.0
75146,1.0,0.9848915701664055,0.5722348854878976,0.5,0.4277651145121025,0.07223488548789755,0.004341691088679041,230.325,5698.538191428534,740.144265466086,-0.6337320804595947,1633.6225896555468,-5.4394913549949955,5.4394913549949955,3.6888794541139363,9.128370809108931,0.0,2.0,40.0,0.0,9213.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,2.3072898387908936,-3.7788516048736596,-72.79047393798828,15.302416045622047,0.0,0.0,0.0,0.0,0.0
75148,1.0,0.9999573982604353,0.5038424591738713,0.5,0.49615754082612873,0.003842459173871271,0.002881844380403458,347.0,11.545633316040039,2.4406032164891562,0.2481217384338379,4.075674000778906,-5.849324779946859,5.849324779946859,1.791759469228055,7.641084249174914,0.0,2.0,6.0,0.0,2082.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.5907859802246094,-0.0036333600680033364,-1.272517204284668,0.7179506662559559,0.0,0.0,0.0,0.0,0.0
75150,1.0,0.9999862445450501,0.5021834061135371,0.5,0.4978165938864629,0.0021834061135370952,0.002911208151382824,343.5,5.673732376947807,0.49420761768115173,-1.818843019135365,2.6620502517634943,-5.839187111662404,5.839187111662404,0.6931471805599453,6.532334292222349,1.0,2.0,2.0,0.0,687.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.770150244471915,1.2550706035109438,0.42562539969395036,0.8044638603482773,4.0,4.0,4.0,0.0,4.0
75153,1.0,0.9996722349091195,0.5106576789943523,0.5,0.4893423210056477,0.010657678994352326,0.005829841501184187,171.53125,-1.166994333267212,-1.1966125443577766,-1.2248785495758057,0.015814908209271714,-5.1447654657501625,5.1447654657501625,3.4657359027997265,8.610501368549889,0.0,2.0,32.0,0.0,5489.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.04202616587281227,0.0009222433636750793,-0.02785256691277027,0.015949568520565133,0.0,0.0,0.0,0.0,0.0
75154,1.0,6.61834612757962,0.014925373134328358,0.01,0.005597014925373134,0.0018660447388134309,0.05970149253731343,16.75,190.4761505126953,11.286789282010977,-0.23834919929504395,26.502933518447527,-2.8183982582710754,2.8183982582710754,4.1588830833596715,6.977281341630747,0.0,100.0,64.0,0.0,1072.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,12.893147468566895,2.2573519125580788,0.68157559633255,1.8575328165607148,0.0,0.0,0.0,0.0,0.0
75156,1.0,0.9951511865588685,0.5409705648369133,0.5,0.4590294351630867,0.040970564836913304,0.7064439140811456,1.4155405405405406,2508.9995346070127,143.78498109166966,-2.0,288.6959958713397,-0.34751146559807733,0.3475114655980774,7.4821189235521155,7.829630389150193,0.0,2.0,1776.0,0.0,2514.0,0.0,0.0,1776.0,0.0,0.0,0.0,0.0,0.0,50.10987091064453,7.936332482675809,-24.50369644165039,7.8601396928080405,0.0,0.0,0.0,0.0,0.0
75157,1.0,0.9915354501600642,0.5541095890410959,0.5,0.4458904109589041,0.05410958904109589,0.002054794520547945,486.6666666666667,11.286622047424316,3.2230947812398276,-0.8405795097351074,5.70183434048272,-6.187579426034272,6.187579426034272,1.0986122886681098,7.286191714702382,0.0,2.0,3.0,0.0,1460.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.3211071491241455,0.8455618818600973,-0.8466188311576843,1.7893630114868855,0.0,0.0,0.0,0.0,0.0
75159,1.0,0.350281319372548,0.9341397849462365,0.5,0.06586021505376344,0.4341397849462365,0.028225806451612902,35.42857142857143,309.0284290245896,108.70229333919988,16.495935440063477,75.93328046148952,-3.567518597109669,3.567518597109669,3.044522437723423,6.612041034833092,0.0,2.0,21.0,0.0,744.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,16.51218032836914,8.197202500842867,2.521083116531372,3.4214178774225745,0.0,0.0,0.0,0.0,0.0
75161,1.0,0.999997075391041,0.5010067728354384,0.5,0.49899322716456157,0.001006772835438402,0.0003660992128866923,2731.5,-1.1862576007843018,-1.1962614155363542,-1.2053626775741577,0.005961512128429533,-7.912606187835772,7.912606187835772,2.302585092994046,10.215191280829819,0.0,2.0,10.0,0.0,27315.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.014674628153443336,0.0023945856955833733,-0.011635380797088146,0.007010999089837362,0.0,0.0,0.0,0.0,0.0
75163,1.0,0.9972845492349879,0.5306677831274859,0.5,0.46933221687251414,0.03066778312748586,0.0010466820180029307,955.4,1.5051984786987305,0.39104058742523196,-1.1385637521743774,0.9268751137829921,-6.862130100955861,6.862130100955861,1.6094379124341003,8.471568013389962,0.0,2.0,5.0,0.0,4777.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.6867528557777405,0.1279609606601298,-0.14707709848880768,0.3084974327581281,0.0,0.0,0.0,0.0,0.0
75166,1.0,0.9997839138279425,0.5086536709783203,0.5,0.49134632902167974,0.00865367097832026,0.0014574603752960467,686.125,-1.1748900413513184,-1.1909352093935013,-1.2142480611801147,0.011712181136059936,-6.531059826870053,6.531059826870053,2.0794415416798357,8.610501368549889,0.0,2.0,8.0,0.0,5489.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.008714775554835796,-0.007085326171363704,-0.040518611669540405,0.014164865996545201,0.0,0.0,0.0,0.0,0.0
75168,1.0,2.5971269166623667,0.4117063492063492,0.07692307692307691,0.005952380952380952,0.11323613806715749,2.863095238095238,0.3492723492723493,43.021280413343156,0.7019049463666879,-3.0,5.372616634624757,1.0519032907025023,-1.051903290702502,7.9676267393338165,6.915723448631314,0.0,13.0,2886.0,0.0,1008.0,0.0,0.0,2886.0,0.0,0.0,0.0,0.0,0.0,6.709789752960205,1.0550126182512896,-1.1547009944915771,1.2578282060281707,0.0,0.0,0.0,0.0,0.0
75169,1.0,4.698973007012772,0.04153905053598775,0.03846153846153846,0.03445635528330781,0.0017243902237068444,0.11810872894333843,8.46677471636953,129.64630126953125,3.3889728952619733,-1.4772669185320202,14.259676891626807,-2.136149647050879,2.136149647050879,6.424869023905388,8.561018670956267,0.0,26.0,617.0,0.0,5224.0,0.0,0.0,617.0,0.0,0.0,0.0,0.0,0.0,10.612593650817871,0.4319665682910771,-2.3392255306243896,1.7716370453608672,0.0,0.0,0.0,0.0,0.0
75171,1.0,0.9999971030317016,0.501002004008016,0.5,0.49899799599198397,0.0010020040080160053,0.0014574603752960467,686.125,-1.1829525232315063,-1.196894571185112,-1.212108850479126,0.008263880029020867,-6.531059826870053,6.531059826870053,2.0794415416798357,8.610501368549889,0.0,2.0,8.0,0.0,5489.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.04570005461573601,-0.0064552060212008655,-0.031133590266108513,0.021604194896195243,0.0,0.0,0.0,0.0,0.0
75172,1.0,3.141290348986793,0.19910846953937592,0.1,0.04606240713224369,0.05211218187176482,4.728083209509658,0.2115021998742929,49.01882220043651,0.09672705786836897,-3.0,4.349040814784915,1.5535198792530045,-1.5535198792530045,8.065265208897733,6.511745329644728,0.0,10.0,3182.0,0.0,673.0,0.0,0.0,3182.0,0.0,0.0,0.0,0.0,0.0,7.142749309539795,0.9220772076027622,-2.041241407394409,1.1033456892206124,0.0,0.0,0.0,0.0,0.0
75173,1.0,0.9999991308236985,0.5005488474204172,0.5,0.4994511525795829,0.0005488474204171367,0.0009408812921436412,1062.8333333333333,3.9213500022888184,0.5684107765698683,-0.5238511562347412,1.5399688040228623,-6.968693577087216,6.968693577087216,1.791759469228055,8.760453046315272,0.0,2.0,6.0,0.0,6377.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.16351966559886932,-0.006105443462729454,-0.21255609393119812,0.12639867189774245,0.0,0.0,0.0,0.0,0.0
75174,1.0,0.879780315772548,0.7012314948251015,0.5,0.29876850517489845,0.20123149482510153,0.0010480807022140706,954.125,2186.671352941636,154.93553750563711,-1.0953505039215088,524.9113707708937,-6.8607946901186345,6.8607946901186345,2.772588722239781,9.633383412358416,0.0,2.0,16.0,0.0,15266.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,39.29025650024414,4.033219448989257,-5.825565338134766,9.553658394409156,0.0,0.0,0.0,0.0,0.0
75175,1.0,0.9733268743993866,0.5958493021910478,0.5,0.4041506978089522,0.09584930219104781,0.0005784944681466483,1728.625,77.26595306396484,17.839652666226296,-1.3162850141525269,24.58207809875685,-7.455081573784822,7.455081573784822,2.0794415416798357,9.534523115464658,0.0,2.0,8.0,0.0,13829.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,4.890029430389404,2.1345487064681947,-0.3045564293861389,1.802710457202259,0.0,0.0,0.0,0.0,0.0
75176,1.0,0.9850863080376989,0.5717694699544436,0.5,0.42823053004555645,0.07176946995444355,0.0005784944681466483,1728.625,77.26595306396484,18.046093487516313,-1.0943617820739746,24.42678352398469,-7.455081573784822,7.455081573784822,2.0794415416798357,9.534523115464658,0.0,2.0,8.0,0.0,13829.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,4.890029430389404,2.295657095964998,0.06147242709994316,1.626510308657282,0.0,0.0,0.0,0.0,0.0
75177,1.0,0.32322215866592524,0.9410601265822784,0.5,0.05893987341772152,0.44106012658227844,0.011471518987341773,87.17241379310344,416.3357123975682,46.57141260912883,-3.0,84.69777944086748,-4.467887925280274,4.467887925280274,3.367295829986474,7.8351837552667485,22.0,2.0,29.0,7.0,2528.0,2528.0,4109.0,7.0,0.2413793103448276,1.0,0.056048123090353556,3.142857142857143,0.3181818181818182,20.453256767506936,0.8884855226401125,-20.453256767506936,6.7466910388456185,5.0,2.0454545454545454,1.0,0.7056443043754556,45.0
75178,1.0,3.321915599696736,0.10090031862661723,0.1,0.09938655871914368,0.0004163430157281074,7.937317866902519e-05,12598.714285714286,1.65195472859795,-0.07310433607005061,-1.9998368024631539,0.752438902608426,-9.441350046916725,9.441350046916725,2.6390573296152584,12.080407376531983,0.0,10.0,14.0,0.0,176382.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.2021292895078659,-0.15309562878350594,-0.7445933818817139,0.2595973718905746,0.0,0.0,0.0,0.0,0.0
75179,1.0,0.9006826145372102,0.6833667334669339,0.5,0.3166332665330661,0.18336673346693388,0.005829841501184187,171.53125,9.644611358642578,0.9240010939611876,-1.3117843866348267,3.3256971177392383,-5.1447654657501625,5.1447654657501625,3.4657359027997265,8.610501368549889,0.0,2.0,32.0,0.0,5489.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,2.2950119972229004,0.6224293509967538,-0.024041127413511276,0.8910277524767247,0.0,0.0,0.0,0.0,0.0
75181,1.0,4.244951695995759,0.06513659777009846,0.05,0.02930820890656582,0.01581628243214722,9.780269935450219e-05,10224.666666666666,29.15032659667566,24.859686970613133,-1.2019138371046296,7.203769607997294,-9.232558380542615,9.232558380542615,1.0986122886681098,10.331170669210724,1.0,20.0,3.0,0.0,30674.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5,2.0,5.581247763419542,5.009228839830319,-0.00892274768023774,1.310953276740872,31.0,31.0,31.0,0.0,31.0
75182,1.0,0.879780315772548,0.7012314948251015,0.5,0.29876850517489845,0.20123149482510153,0.0005240403511070353,1908.25,1889.6507568359375,266.4853620827198,-1.0953505039215088,617.3354925185989,-7.55394187067858,7.55394187067858,2.0794415416798357,9.633383412358416,0.0,2.0,8.0,0.0,15266.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,36.40793228149414,6.757664868142456,-0.30137163400650024,11.989468700121726,0.0,0.0,0.0,0.0,0.0
75184,1.0,0.8887852646700093,0.6937601150872146,0.5,0.3062398849127855,0.19376011508721455,0.0016184139543247618,617.8888888888889,7558.090106400047,842.5761529717279,-0.5841033458709717,2374.2961590727805,-6.426308649851345,6.426308649851345,2.8903717578961645,9.316680407747508,0.0,2.0,18.0,0.0,11122.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,84.87684631347656,8.912231362942192,-1.492260217666626,26.866751869973488,0.0,0.0,0.0,0.0,0.0
75185,1.0,0.9958239880644121,0.5380249716231555,0.5,0.4619750283768445,0.03802497162315552,0.003178206583427923,314.64285714285717,1.317918300628662,0.005683834334760084,-1.2094976902008057,0.7052435264872242,-5.7514382087550215,5.7514382087550215,2.6390573296152584,8.39049553837028,0.0,2.0,14.0,0.0,4405.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.9522081017494202,0.4966645150977586,-0.010942818596959114,0.2804854858956802,0.0,0.0,0.0,0.0,0.0
75187,1.0,0.9999323884709617,0.5048406615570795,0.5,0.49515933844292054,0.00484066155707949,0.004033884630899556,247.9,0.04207873344421387,-0.060049247741699216,-0.15761899948120117,0.05037977648468641,-5.513025439041145,5.513025439041145,2.995732273553991,8.508757712595136,0.0,2.0,20.0,0.0,4958.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.07060055434703827,0.01871069901390001,-0.03866676986217499,0.028014709840556862,0.0,0.0,0.0,0.0,0.0
75188,1.0,3.7040485807132226,0.22179732313575526,0.05,0.0028680688336520078,0.051511009520961056,8.08795411089866,0.12364066193853428,518.2246363009797,0.6800600766364016,-3.0,10.399971184551825,2.0903758079754007,-2.0903758079754007,9.04310445260027,6.952728644624869,0.0,20.0,8460.0,0.0,1046.0,0.0,0.0,8460.0,0.0,0.0,0.0,0.0,0.0,21.938499450683594,0.9602219964278502,-2.2677862644195557,1.32385284460074,0.0,0.0,0.0,0.0,0.0
75189,1.0,0.9183508131041469,0.6666116778019118,0.5,0.3333883221980882,0.16661167780191177,2.4439495446616504e-05,40917.375,4.319823766501327,2.0116642582032394,-1.164648942469765,1.6104196548074667,-10.619310068447774,10.619310068447774,2.0794415416798357,12.69875161012761,0.0,2.0,8.0,0.0,327339.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.649161458015442,0.41488153487443924,-1.0875322818756104,1.0714212755578947,0.0,0.0,0.0,0.0,0.0
75191,1.0,0.9999903059746675,0.5018329445269185,0.5,0.4981670554730815,0.0018329445269185118,0.0015148301875359772,660.14,119.7225621439409,34.05948261289972,-1.437715368468124,34.93402168312027,-6.492451933738069,6.492451933738069,4.605170185988092,11.09762211972616,0.0,2.0,100.0,0.0,66014.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,7.917529582977295,3.379887844659388,-1.4308745861053467,2.1886232471756175,0.0,0.0,0.0,0.0,0.0
75192,1.0,0.9999816713531784,0.5025203567274137,0.5,0.49747964327258626,0.002520356727413714,0.0019387359441644049,515.8,0.18548321723937988,-0.10062079429626465,-0.35466694831848145,0.17686474358097606,-6.245719093447244,6.245719093447244,1.6094379124341003,7.8551570058813445,0.0,2.0,5.0,0.0,2579.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.15023674070835114,0.037916721682995556,-0.16229106485843658,0.11361858327370701,0.0,0.0,0.0,0.0,0.0
75193,1.0,1.738601454112389,0.48763997030407497,0.14285714285714285,0.004688154254403654,0.18283921447402152,0.00013871798889742318,7208.87037037037,194634.50000513793,4437.076183489643,-1.9581676253980964,27474.404398129496,-8.883067542604728,8.883067542604728,3.9889840465642745,12.872051589169002,44.0,7.0,54.0,0.0,389279.0,0.0,0.0,10.0,0.0,0.0,0.0,4.4,0.22727272727272727,441.176268633228,0.028446947607866382,-441.176268633228,66.62474212219101,2.0,2.0,2.0,0.0,88.0
75195,1.0,0.9722210269299298,0.5978034047226799,0.5,0.40219659527732016,0.09780340472267987,0.0003660992128866923,2731.5,3.4816912977907375,-0.7592433649042233,-1.8227262816479857,1.2133897206146949,-7.912606187835772,7.912606187835772,2.302585092994046,10.215191280829819,3.0,2.0,10.0,0.0,27315.0,0.0,0.0,7.0,0.0,0.0,0.0,0.42857142857142855,2.3333333333333335,2.341301197580255,0.2527841534386107,-1.1503665614454281,0.8889507382299725,3.0,2.3333333333333335,2.0,0.4714045207910317,7.0
75196,1.0,0.898760171096384,0.6850899742930592,0.5,0.3149100257069409,0.18508997429305915,0.019280205655526992,51.86666666666667,773.0012870012872,45.78586429840345,-1.9923459929021663,104.32889991651153,-3.9486763230761817,3.9486763230761817,2.70805020110221,6.656726524178391,2.0,2.0,15.0,6.0,778.0,58.0,178.0,13.0,0.4,0.07455012853470437,0.015252784918594687,0.15384615384615385,6.5,27.838844929365994,5.3707361972323495,-0.08748718247739844,4.244931202097828,51.0,27.5,4.0,23.5,55.0
75197,1.0,3.5794743057351135,0.1980617807389461,0.058823529411764705,0.015748031496062992,0.05480059942231394,1.2113870381586918,0.8255,593.3677699258393,25.419772877235076,-3.0,39.44394091230836,0.1917660156219544,-0.19176601562195433,7.600902459542082,7.409136443920128,0.0,17.0,2000.0,0.0,1651.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,22.596532821655273,3.9331116076633332,-2.8460540771484375,2.519150089939451,0.0,0.0,0.0,0.0,0.0
75198,1.0,5.2692870332540025,0.07339163023110556,0.02272727272727272,0.010774515927545284,0.01293987196172001,4.189881324172393,0.23867024448419796,1690.960100486981,11.477532291512587,-3.0,52.78176225010341,1.4326724099463848,-1.4326724099463848,10.19735048406299,8.764678074116606,0.0,44.0,26832.0,0.0,6404.0,0.0,0.0,26832.0,0.0,0.0,0.0,0.0,0.0,38.05409240722656,1.8470496828367258,-2.8460497856140137,2.8213657939865477,0.0,0.0,0.0,0.0,0.0
75201,1.0,2.429562438847803,0.2940320232896652,0.16666666666666663,0.08345463367297429,0.07879992229395537,6.032023289665211,0.16578185328185327,570.4604807210147,2.350397314725571,-3.0,11.021770252201204,1.7970824917169697,-1.7970824917169697,9.428029072607428,7.630946580890459,0.0,6.0,12432.0,0.0,2061.0,0.0,0.0,12432.0,0.0,0.0,0.0,0.0,0.0,22.212186813354492,1.284196799448512,-2.47487211227417,1.5202545878545488,0.0,0.0,0.0,0.0,0.0
